Cromossomo: 0,IDs: [82, 28, 27, 46],Nomes: [Dev82, Dev28, Dev27, Dev46],Fit: [0.70, 0.80, 0.70, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.30
Cromossomo: 1,IDs: [45, 16, 38, 85],Nomes: [Dev45, Dev16, Dev38, Dev85],Fit: [0.70, 0.60, 0.80, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.20
Cromossomo: 2,IDs: [56, 8, 94, 89],Nomes: [Dev56, Dev8, Dev94, Dev89],Fit: [0.80, 0.70, 0.60, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 3,IDs: [48, 65, 53, 62],Nomes: [Dev48, Dev65, Dev53, Dev62],Fit: [0.90, 0.60, 0.60, 0.60],Nível: [Middle, Senior, Junior, Master],Total Fit: 0.03
Cromossomo: 4,IDs: [53, 97, 29, 62],Nomes: [Dev53, Dev97, Dev29, Dev62],Fit: [0.60, 0.70, 0.80, 0.60],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.32
Cromossomo: 5,IDs: [82, 28, 27, 46],Nomes: [Dev82, Dev28, Dev27, Dev46],Fit: [0.70, 0.80, 0.70, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.30
Cromossomo: 6,IDs: [45, 181, 38, 46],Nomes: [Dev45, Dev181, Dev38, Dev46],Fit: [0.7189265000628452, 0.90, 0.730394425505037, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.16
Cromossomo: 7,IDs: [56, 16, 94, 85],Nomes: [Dev56, Dev16, Dev94, Dev85],Fit: [0.7792661013395651, 0.6347598080909368, 0.6842261070242244, 0.8],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 8,IDs: [82, 28, 27, 402],Nomes: [Dev82, Dev28, Dev27, Dev402],Fit: [0.7016582775036769, 0.8258976998780729, 0.7076833556047528, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.36
Cromossomo: 9,IDs: [53, 97, 29, 62],Nomes: [Dev53, Dev97, Dev29, Dev62],Fit: [0.60, 0.70, 0.80, 0.60],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.32
Cromossomo: 10,IDs: [45, 181, 38, 46],Nomes: [Dev45, Dev181, Dev38, Dev46],Fit: [0.7165494970032077, 0.8851704759034678, 0.728157238025261, 0.8],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.16
Cromossomo: 11,IDs: [7, 81, 94, 85],Nomes: [Dev7, Dev81, Dev94, Dev85],Fit: [0.90, 0.80, 0.60, 0.80],Nível: [Middle, Junior, Senior, Master],Total Fit: 0.03
Cromossomo: 12,IDs: [82, 28, 27, 402],Nomes: [Dev82, Dev28, Dev27, Dev402],Fit: [0.7016582775036769, 0.8258976998780729, 0.7076833556047528, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.36
Cromossomo: 13,IDs: [45, 97, 29, 62],Nomes: [Dev45, Dev97, Dev29, Dev62],Fit: [0.6878443231390611, 0.7274324692423708, 0.7749741721838674, 0.6473511517383093],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.34
Cromossomo: 14,IDs: [247, 181, 38, 46],Nomes: [Dev247, Dev181, Dev38, Dev46],Fit: [0.70, 0.8161875166868222, 0.80, 0.7699116321030415],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.15
Cromossomo: 15,IDs: [81, 8, 85, 17],Nomes: [Dev81, Dev8, Dev85, Dev17],Fit: [0.80, 0.70, 0.80, 0.70],Nível: [Junior, Middle, Master, Senior],Total Fit: 0.03
Cromossomo: 16,IDs: [45, 181, 351, 62],Nomes: [Dev45, Dev181, Dev351, Dev62],Fit: [0.6896265838270722, 0.8084662726470588, 0.90, 0.6552784232200912],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.46
Cromossomo: 17,IDs: [82, 28, 27, 402],Nomes: [Dev82, Dev28, Dev27, Dev402],Fit: [0.7016582775036769, 0.8258976998780729, 0.7076833556047528, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.36
Cromossomo: 18,IDs: [247, 97, 38, 46],Nomes: [Dev247, Dev97, Dev38, Dev46],Fit: [0.6965990510612131, 0.7484212925286058, 0.7933603254590995, 0.758420862451759],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.24
Cromossomo: 19,IDs: [16, 53, 65, 85],Nomes: [Dev16, Dev53, Dev65, Dev85],Fit: [0.60, 0.60, 0.60, 0.80],Nível: [Middle, Junior, Senior, Master],Total Fit: 0.03
Cromossomo: 20,IDs: [45, 181, 351, 62],Nomes: [Dev45, Dev181, Dev351, Dev62],Fit: [0.6896265838270722, 0.8084662726470588, 0.90, 0.6552784232200912],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.46
Cromossomo: 21,IDs: [82, 97, 38, 46],Nomes: [Dev82, Dev97, Dev38, Dev46],Fit: [0.7007805615031097, 0.7812629949032133, 0.7723034728873515, 0.7666162380390609],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.24
Cromossomo: 22,IDs: [326, 28, 94, 136],Nomes: [Dev326, Dev28, Dev94, Dev136],Fit: [0.80, 0.8131517332692302, 1.00, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 23,IDs: [81, 8, 27, 89],Nomes: [Dev81, Dev8, Dev27, Dev89],Fit: [0.80, 0.70, 0.70, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 24,IDs: [45, 181, 351, 62],Nomes: [Dev45, Dev181, Dev351, Dev62],Fit: [0.6896265838270722, 0.8084662726470588, 0.90, 0.6552784232200912],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.46
Cromossomo: 25,IDs: [56, 137, 38, 46],Nomes: [Dev56, Dev137, Dev38, Dev46],Fit: [0.80, 0.80, 0.80, 0.7686968602961048],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.06
Cromossomo: 26,IDs: [82, 97, 27, 89],Nomes: [Dev82, Dev97, Dev27, Dev89],Fit: [0.7239677652695107, 0.747970382441405, 0.7278142900847782, 0.7854289342146915],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 27,IDs: [47, 8, 94, 85],Nomes: [Dev47, Dev8, Dev94, Dev85],Fit: [0.80, 0.70, 0.60, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 28,IDs: [45, 181, 351, 62],Nomes: [Dev45, Dev181, Dev351, Dev62],Fit: [0.6896265838270722, 0.8084662726470588, 0.90, 0.6552784232200912],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.46
Cromossomo: 29,IDs: [29, 82, 89, 48],Nomes: [Dev29, Dev82, Dev89, Dev48],Fit: [0.80, 0.70, 0.80, 0.90],Nível: [Senior, Junior, Master, Middle],Total Fit: 0.19
Cromossomo: 30,IDs: [425, 8, 94, 46],Nomes: [Dev425, Dev8, Dev94, Dev46],Fit: [0.80, 0.7055571461495886, 0.6605441591416938, 0.7756796654449089],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.18
Cromossomo: 31,IDs: [47, 137, 38, 85],Nomes: [Dev47, Dev137, Dev38, Dev85],Fit: [0.8, 0.7855711420924574, 0.7528703592240794, 0.7864170136987607],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.06
Cromossomo: 32,IDs: [45, 181, 351, 62],Nomes: [Dev45, Dev181, Dev351, Dev62],Fit: [0.6896265838270722, 0.8084662726470588, 0.90, 0.6552784232200912],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.46
Cromossomo: 33,IDs: [446, 8, 392, 85],Nomes: [Dev446, Dev8, Dev392, Dev85],Fit: [0.80, 0.7068313949092173, 0.70, 0.7829485060340092],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.18
Cromossomo: 34,IDs: [47, 137, 94, 46],Nomes: [Dev47, Dev137, Dev94, Dev46],Fit: [0.8, 0.7533219296501028, 0.690961423674282, 0.780218567863774],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 35,IDs: [82, 16, 17, 89],Nomes: [Dev82, Dev16, Dev17, Dev89],Fit: [0.70, 0.60, 0.70, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 36,IDs: [45, 181, 351, 62],Nomes: [Dev45, Dev181, Dev351, Dev62],Fit: [0.6896265838270722, 0.8084662726470588, 0.90, 0.6552784232200912],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.46
Cromossomo: 37,IDs: [446, 16, 65, 46],Nomes: [Dev446, Dev16, Dev65, Dev46],Fit: [0.782901411644669, 0.613745944834116, 0.70, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.14
Cromossomo: 38,IDs: [56, 38, 89, 28],Nomes: [Dev56, Dev38, Dev89, Dev28],Fit: [0.80, 0.80, 0.80, 0.80],Nível: [Junior, Senior, Master, Middle],Total Fit: 0.03
Cromossomo: 39,IDs: [82, 8, 17, 85],Nomes: [Dev82, Dev8, Dev17, Dev85],Fit: [0.7158511972819643, 0.6974115586095964, 0.7, 0.7872070573909384],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 40,IDs: [53, 7, 29, 46],Nomes: [Dev53, Dev7, Dev29, Dev46],Fit: [0.60, 0.90, 0.80, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.74
Cromossomo: 41,IDs: [45, 181, 351, 62],Nomes: [Dev45, Dev181, Dev351, Dev62],Fit: [0.6896265838270722, 0.8084662726470588, 0.90, 0.6552784232200912],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.46
Cromossomo: 42,IDs: [446, 16, 389, 136],Nomes: [Dev446, Dev16, Dev389, Dev136],Fit: [0.7642523189827354, 0.6472287203590761, 0.70, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.26
Cromossomo: 43,IDs: [82, 8, 17, 85],Nomes: [Dev82, Dev8, Dev17, Dev85],Fit: [0.7224507085884063, 0.6963979396457435, 0.7, 0.7912093033732222],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 44,IDs: [53, 7, 29, 46],Nomes: [Dev53, Dev7, Dev29, Dev46],Fit: [0.60, 0.90, 0.80, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.74
Cromossomo: 45,IDs: [437, 269, 161, 46],Nomes: [Dev437, Dev269, Dev161, Dev46],Fit: [0.80, 0.80, 0.80, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.29
Cromossomo: 46,IDs: [56, 8, 38, 85],Nomes: [Dev56, Dev8, Dev38, Dev85],Fit: [0.80, 0.70, 0.80, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 47,IDs: [446, 181, 389, 62],Nomes: [Dev446, Dev181, Dev389, Dev62],Fit: [0.7619768380065578, 0.7306798755182202, 0.7460416489629113, 0.6617756838234259],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 48,IDs: [53, 7, 29, 46],Nomes: [Dev53, Dev7, Dev29, Dev46],Fit: [0.60, 0.90, 0.80, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.74
Cromossomo: 49,IDs: [56, 269, 38, 85],Nomes: [Dev56, Dev269, Dev38, Dev85],Fit: [0.8, 0.7917985425478107, 0.8, 0.8],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.13
Cromossomo: 50,IDs: [362, 8, 27, 198],Nomes: [Dev362, Dev8, Dev27, Dev198],Fit: [0.80, 0.7144302454501261, 0.80, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 51,IDs: [97, 104, 65, 89],Nomes: [Dev97, Dev104, Dev65, Dev89],Fit: [0.70, 0.60, 0.60, 0.80],Nível: [Middle, Junior, Senior, Master],Total Fit: 0.03
Cromossomo: 52,IDs: [53, 7, 29, 46],Nomes: [Dev53, Dev7, Dev29, Dev46],Fit: [0.60, 0.90, 0.80, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.74
Cromossomo: 53,IDs: [362, 269, 27, 198],Nomes: [Dev362, Dev269, Dev27, Dev198],Fit: [0.8, 0.7551542098898892, 0.8, 0.8],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.22
Cromossomo: 54,IDs: [453, 8, 161, 62],Nomes: [Dev453, Dev8, Dev161, Dev62],Fit: [0.80, 0.7242138597815657, 0.80, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 55,IDs: [81, 89, 65, 97],Nomes: [Dev81, Dev89, Dev65, Dev97],Fit: [0.80, 0.80, 0.60, 0.70],Nível: [Junior, Master, Senior, Middle],Total Fit: 0.03
Cromossomo: 56,IDs: [53, 7, 29, 46],Nomes: [Dev53, Dev7, Dev29, Dev46],Fit: [0.60, 0.90, 0.80, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.74
Cromossomo: 57,IDs: [229, 8, 94, 327],Nomes: [Dev229, Dev8, Dev94, Dev327],Fit: [0.80, 0.7270923155652868, 1.00, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.17
Cromossomo: 58,IDs: [453, 269, 161, 62],Nomes: [Dev453, Dev269, Dev161, Dev62],Fit: [0.8, 0.7484274201674568, 0.8, 0.8],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 59,IDs: [],Nomes: [],Fit: [],Nível: [],Total Fit: 0.00
Cromossomo: 60,IDs: [53, 7, 29, 46],Nomes: [Dev53, Dev7, Dev29, Dev46],Fit: [0.60, 0.90, 0.80, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.74
Cromossomo: 61,IDs: [53, 137, 94, 211],Nomes: [Dev53, Dev137, Dev94, Dev211],Fit: [0.80, 0.80, 0.9909182925738966, 1.00],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.43
Cromossomo: 62,IDs: [453, 269, 161, 62],Nomes: [Dev453, Dev269, Dev161, Dev62],Fit: [0.8, 0.7402326654759124, 0.8561857365181748, 0.8],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 63,IDs: [97, 89, 27, 82],Nomes: [Dev97, Dev89, Dev27, Dev82],Fit: [0.70, 0.80, 0.70, 0.70],Nível: [Middle, Master, Senior, Junior],Total Fit: 0.03
Cromossomo: 64,IDs: [53, 7, 29, 46],Nomes: [Dev53, Dev7, Dev29, Dev46],Fit: [0.60, 0.90, 0.80, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.74
Cromossomo: 65,IDs: [411, 181, 94, 211],Nomes: [Dev411, Dev181, Dev94, Dev211],Fit: [0.80, 0.90, 0.9865377410107877, 0.9047289563515934],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.47
Cromossomo: 66,IDs: [453, 137, 161, 62],Nomes: [Dev453, Dev137, Dev161, Dev62],Fit: [0.8, 0.799156486616787, 0.8946541302612303, 0.8430190684640066],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 67,IDs: [45, 8, 38, 89],Nomes: [Dev45, Dev8, Dev38, Dev89],Fit: [0.70, 0.70, 0.80, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 68,IDs: [53, 7, 29, 46],Nomes: [Dev53, Dev7, Dev29, Dev46],Fit: [0.60, 0.90, 0.80, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.74
Cromossomo: 69,IDs: [414, 8, 94, 211],Nomes: [Dev414, Dev8, Dev94, Dev211],Fit: [0.80, 0.725194454041025, 0.9719728204680048, 1.00],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.52
Cromossomo: 70,IDs: [411, 181, 38, 89],Nomes: [Dev411, Dev181, Dev38, Dev89],Fit: [0.7591164027470824, 0.8490720495798982, 0.8518099805303102, 0.8000441829255421],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.07
Cromossomo: 71,IDs: [28, 104, 27, 85],Nomes: [Dev28, Dev104, Dev27, Dev85],Fit: [0.80, 0.60, 0.70, 0.80],Nível: [Middle, Junior, Senior, Master],Total Fit: 0.03
Cromossomo: 72,IDs: [53, 7, 29, 46],Nomes: [Dev53, Dev7, Dev29, Dev46],Fit: [0.60, 0.90, 0.80, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.74
Cromossomo: 73,IDs: [414, 181, 94, 89],Nomes: [Dev414, Dev181, Dev94, Dev89],Fit: [0.7842970273496428, 0.8087138706954444, 0.9164700962139449, 0.8026500431714034],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.17
Cromossomo: 74,IDs: [324, 8, 38, 211],Nomes: [Dev324, Dev8, Dev38, Dev211],Fit: [0.80, 0.773851013444617, 0.8911910190506107, 0.9025867250137425],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.07
Cromossomo: 75,IDs: [47, 65, 48, 62],Nomes: [Dev47, Dev65, Dev48, Dev62],Fit: [0.80, 0.60, 0.90, 0.60],Nível: [Junior, Senior, Middle, Master],Total Fit: 0.03
Cromossomo: 76,IDs: [53, 7, 29, 46],Nomes: [Dev53, Dev7, Dev29, Dev46],Fit: [0.60, 0.90, 0.80, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.74
Cromossomo: 77,IDs: [414, 8, 38, 211],Nomes: [Dev414, Dev8, Dev38, Dev211],Fit: [0.7874661922510386, 0.7743252318644672, 0.895414250305035, 0.8584823723431161],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.17
Cromossomo: 78,IDs: [324, 181, 94, 89],Nomes: [Dev324, Dev181, Dev94, Dev89],Fit: [0.7923639465007852, 0.7918763161186491, 0.9127056584969915, 0.8135854457269056],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 79,IDs: [56, 16, 65, 85],Nomes: [Dev56, Dev16, Dev65, Dev85],Fit: [0.80, 0.60, 0.60, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 80,IDs: [53, 7, 29, 46],Nomes: [Dev53, Dev7, Dev29, Dev46],Fit: [0.60, 0.90, 0.80, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.74
Cromossomo: 81,IDs: [414, 270, 65, 85],Nomes: [Dev414, Dev270, Dev65, Dev85],Fit: [0.7906413686638913, 0.80, 0.7234661481541662, 0.8183529088549187],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 82,IDs: [56, 8, 38, 211],Nomes: [Dev56, Dev8, Dev38, Dev211],Fit: [0.7984277032255663, 0.6967145828588335, 0.7915038341221433, 0.8398572438092309],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 83,IDs: [16, 55, 17, 62],Nomes: [Dev16, Dev55, Dev17, Dev62],Fit: [0.60, 0.70, 0.70, 0.60],Nível: [Middle, Junior, Senior, Master],Total Fit: 0.03
Cromossomo: 84,IDs: [53, 7, 29, 46],Nomes: [Dev53, Dev7, Dev29, Dev46],Fit: [0.60, 0.90, 0.80, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.74
Cromossomo: 85,IDs: [56, 8, 38, 402],Nomes: [Dev56, Dev8, Dev38, Dev402],Fit: [0.795188810120657, 0.7231854961096195, 0.7691460185969856, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.19
Cromossomo: 86,IDs: [414, 270, 448, 85],Nomes: [Dev414, Dev270, Dev448, Dev85],Fit: [0.7927174117787328, 0.80, 0.80, 0.8268066207201732],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 87,IDs: [],Nomes: [],Fit: [],Nível: [],Total Fit: 0.00
Cromossomo: 88,IDs: [53, 7, 29, 46],Nomes: [Dev53, Dev7, Dev29, Dev46],Fit: [0.60, 0.90, 0.80, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.74
Cromossomo: 89,IDs: [56, 7, 448, 211],Nomes: [Dev56, Dev7, Dev448, Dev211],Fit: [0.794979138013561, 0.90, 0.7928383333274485, 1.00],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.63
Cromossomo: 90,IDs: [414, 8, 38, 85],Nomes: [Dev414, Dev8, Dev38, Dev85],Fit: [0.7927182349008596, 0.7263443955062019, 0.7835333537020814, 0.8163793386400663],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 91,IDs: [47, 16, 94, 62],Nomes: [Dev47, Dev16, Dev94, Dev62],Fit: [0.80, 0.60, 0.60, 0.60],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 92,IDs: [53, 7, 29, 46],Nomes: [Dev53, Dev7, Dev29, Dev46],Fit: [0.60, 0.90, 0.80, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.74
Cromossomo: 93,IDs: [47, 7, 94, 211],Nomes: [Dev47, Dev7, Dev94, Dev211],Fit: [0.7982928249361299, 0.8448491493422953, 0.6334174556983303, 0.9974809651843711],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.16
Cromossomo: 94,IDs: [55, 85, 27, 48],Nomes: [Dev55, Dev85, Dev27, Dev48],Fit: [0.70, 0.80, 0.70, 0.90],Nível: [Junior, Master, Senior, Middle],Total Fit: 0.12
Cromossomo: 95,IDs: [365, 16, 448, 211],Nomes: [Dev365, Dev16, Dev448, Dev211],Fit: [0.80, 0.6709208082152591, 0.7207932837317741, 0.8150499860747937],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 96,IDs: [53, 7, 29, 46],Nomes: [Dev53, Dev7, Dev29, Dev46],Fit: [0.60, 0.90, 0.80, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.74
Cromossomo: 97,IDs: [56, 28, 38, 62],Nomes: [Dev56, Dev28, Dev38, Dev62],Fit: [0.80, 0.80, 0.80, 0.60],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.18
Cromossomo: 98,IDs: [308, 7, 94, 211],Nomes: [Dev308, Dev7, Dev94, Dev211],Fit: [0.80, 0.7895218496919179, 0.6554969776355444, 0.879230857370896],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.16
Cromossomo: 99,IDs: [365, 16, 448, 211],Nomes: [Dev365, Dev16, Dev448, Dev211],Fit: [0.7991622328787016, 0.7342062507614222, 0.7144450150121878, 0.9335970159012276],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 100,IDs: [447, 28, 27, 211],Nomes: [Dev447, Dev28, Dev27, Dev211],Fit: [0.80, 0.7968567367706335, 0.80, 0.8678017522375787],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.29
Cromossomo: 101,IDs: [56, 7, 38, 62],Nomes: [Dev56, Dev7, Dev38, Dev62],Fit: [0.8, 0.7921568493358662, 0.7293858115543685, 0.6466476098305911],Nível: [Junior, Middle, Senior, Master],Total Fit: 1.25
Cromossomo: 102,IDs: [53, 7, 29, 46],Nomes: [Dev53, Dev7, Dev29, Dev46],Fit: [0.60, 0.90, 0.80, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.74
